team,type,subtype,session,start_frame,start_time,end_frame,end_time,from,to,start_x,start_y,end_x,end_y,phase
Home,PASS,PASS,1,17246,1724.6,17253,1725.3,A07,A10,0.65,1.01,0.71,0.96,1
Home,PASS,PASS,1,17253,1725.3,17261,1726.1,A10,A07,0.71,0.96,0.65,1.0,1
Home,CHALLENGE,GROUND-WON,1,17269,1726.9,17269,1726.9,A07,,0.63,0.98,,,1
Home,PASS,PASS,1,17286,1728.6,17296,1729.6,A07,A02,0.56,0.91,0.45,0.95,1
Home,BALL LOST,INTERCEPTION,1,17308,1730.8,17330,1733.0,A02,,0.45,0.95,0.75,0.76,1
Home,CHALLENGE,GROUND,1,17323,1732.3,17323,1732.3,A09,,0.71,0.77,,,1
Away,CHALLENGE,GROUND,1,17326,1732.6,17326,1732.6,B16,,0.71,0.79,,,1
Away,RECOVERY,INTERCEPTION,1,17330,1733.0,17330,1733.0,B17,,0.73,0.83,,,1
Away,PASS,HEAD,1,17330,1733.0,17342,1734.2,B17,B22,0.73,0.83,0.64,0.92,1
Home,CHALLENGE,GROUND-FAULT-WON,1,17376,1737.6,17376,1737.6,A10,,0.59,0.93,,,1
Away,CHALLENGE,GROUND-FAULT-LOST,1,17382,1738.2,17382,1738.2,B22,,0.57,0.94,,,1
Away,PASS,PASS,1,17388,1738.8,17394,1739.4,B22,B21,0.55,0.96,0.46,0.91,1
Away,BALL LOST,FORCED,1,17394,1739.4,17394,1739.4,B21,,0.46,0.91,,,1
Home,SET PIECE,FREE KICK,1,17708,1770.8,17708,1770.8,A07,,,,,,1
Home,BALL LOST,INTERCEPTION,1,17708,1770.8,17742,1774.2,A07,,0.48,0.95,0.84,0.42,1
Away,RECOVERY,INTERCEPTION,1,17742,1774.2,17742,1774.2,B18,,0.81,0.45,,,1
Away,BALL LOST,HEAD,1,17742,1774.2,17761,1776.1,B18,,0.81,0.45,0.75,0.39,1
Home,RECOVERY,RECOVERY,1,17760,1776.0,17760,1776.0,A05,,0.73,0.42,,,1
Away,CHALLENGE,GROUND-WON,1,17771,1777.1,17771,1777.1,B18,,0.82,0.39,,,1
Away,RECOVERY,INTERCEPTION,1,17771,1777.1,17771,1777.1,B18,,0.82,0.39,,,1
Away,BALL LOST,BALL LOST,1,17771,1777.1,17802,1780.2,B18,,0.82,0.39,0.64,0.16,1
Home,CHALLENGE,GROUND-LOST,1,17772,1777.2,17772,1777.2,A05,,0.8,0.39,,,1
Home,BALL LOST,INTERCEPTION,1,17772,1777.2,17772,1777.2,A05,,0.8,0.39,,,1
Home,RECOVERY,RECOVERY,1,17802,1780.2,17802,1780.2,A04,,0.63,0.21,,,1
Home,PASS,PASS,1,17830,1783.0,17836,1783.6,A04,A09,0.69,0.22,0.76,0.05,1
Home,PASS,PASS,1,17846,1784.6,17854,1785.4,A09,A04,0.75,0.05,0.67,0.16,1
Home,PASS,PASS,1,17866,1786.6,17888,1788.8,A04,A03,0.64,0.13,0.45,0.33,1
Home,PASS,PASS,1,17895,1789.5,17912,1791.2,A03,A02,0.44,0.36,0.38,0.7,1
Home,PASS,PASS,1,17930,1793.0,17937,1793.7,A02,A07,0.38,0.78,0.4,0.96,1
Home,BALL LOST,INTERCEPTION,1,17944,1794.4,17945,1794.5,A07,,0.39,0.96,0.37,0.96,1
Away,RECOVERY,INTERCEPTION,1,17946,1794.6,17946,1794.6,B22,,0.41,0.96,,,1
Away,BALL OUT,BALL OUT,1,17946,1794.6,17956,1795.6,B22,,0.41,0.96,0.27,1.02,1
Home,SET PIECE,THROW IN,1,18046,1804.6,18046,1804.6,A07,,,,,,1
Home,PASS,PASS,1,18046,1804.6,18053,1805.3,A07,A10,0.39,1.01,0.44,0.91,1
Away,CHALLENGE,GROUND-LOST,1,18053,1805.3,18053,1805.3,B20,,0.45,0.9,,,1
Home,CHALLENGE,GROUND-WON,1,18053,1805.3,18053,1805.3,A10,,0.44,0.91,,,1
Home,PASS,PASS,1,18053,1805.3,18062,1806.2,A10,A07,0.44,0.91,0.38,0.99,1
Home,CHALLENGE,GROUND-FAULT-WON,1,18071,1807.1,18071,1807.1,A07,,0.38,0.96,,,1
Home,FAULT RECEIVED,FAULT RECEIVED,1,18071,1807.1,18071,1807.1,A07,,0.38,0.96,,,1
Away,CHALLENGE,TACKLE-FAULT-LOST,1,18074,1807.4,18074,1807.4,B22,,0.38,0.94,,,1
Home,SET PIECE,FREE KICK,1,18334,1833.4,18334,1833.4,A02,,,,,,1
Home,PASS,PASS,1,18334,1833.4,18362,1836.2,A02,A09,0.37,0.87,0.75,0.86,1
Home,CHALLENGE,AERIAL-WON,1,18362,1836.2,18362,1836.2,A09,,0.75,0.86,,,1
Home,BALL LOST,BALL LOST,1,18362,1836.2,18401,1840.1,A09,,0.75,0.86,0.93,0.91,1
Away,CHALLENGE,AERIAL-LOST,1,18362,1836.2,18362,1836.2,B17,,0.75,0.86,,,1
Away,RECOVERY,INTERCEPTION,1,18401,1840.1,18401,1840.1,B16,,0.92,0.9,,,1
Away,BALL OUT,CLEARANCE,1,18401,1840.1,18415,1841.5,B16,,0.92,0.9,0.76,1.02,1
Home,SET PIECE,THROW IN,1,18594,1859.4,18594,1859.4,A07,,,,,,1
Home,PASS,PASS,1,18594,1859.4,18605,1860.5,A07,A09,0.74,1.01,0.86,0.91,1
Home,BALL OUT,BALL OUT,1,18605,1860.5,18619,1861.9,A09,,0.86,0.91,0.75,1.01,1
Away,SET PIECE,THROW IN,1,18859,1885.9,18859,1885.9,B22,,,,,,2
Away,PASS,PASS,1,18859,1885.9,18882,1888.2,B22,B21,0.6,1.01,0.63,0.69,2
Away,PASS,PASS,1,18882,1888.2,18901,1890.1,B21,B15,0.63,0.69,0.66,0.31,2
Away,PASS,PASS,1,18935,1893.5,18948,1894.8,B15,B18,0.53,0.25,0.4,0.04,2
Away,PASS,PASS,1,18974,1897.4,18985,1898.5,B18,B21,0.32,0.07,0.39,0.23,2
Away,PASS,PASS,1,18999,1899.9,19030,1903.0,B21,B17,0.39,0.22,0.46,0.75,2
Away,PASS,PASS,1,19051,1905.1,19078,1907.8,B17,B18,0.43,0.73,0.23,0.15,2
Away,PASS,PASS,1,19102,1910.2,19114,1911.4,B18,B15,0.31,0.1,0.42,0.15,2
Away,PASS,PASS,1,19121,1912.1,19142,1914.2,B15,B16,0.41,0.15,0.54,0.41,2
Away,PASS,PASS,1,19152,1915.2,19168,1916.8,B16,B17,0.54,0.43,0.49,0.8,2
Away,CHALLENGE,GROUND-WON,1,19192,1919.2,19192,1919.2,B17,,0.48,0.74,,,2
Home,CHALLENGE,GROUND-LOST,1,19193,1919.3,19193,1919.3,A09,,0.48,0.73,,,2
Away,PASS,PASS,1,19198,1919.8,19210,1921.0,B17,B16,0.5,0.72,0.59,0.57,2
Away,PASS,PASS,1,19225,1922.5,19237,1923.7,B16,B15,0.64,0.5,0.64,0.24,2
Away,PASS,PASS,1,19255,1925.5,19270,1927.0,B15,B20,0.67,0.21,0.58,0.34,2
Away,PASS,PASS,1,19280,1928.0,19296,1929.6,B20,B19,0.59,0.29,0.46,0.06,2
Away,PASS,PASS,1,19296,1929.6,19311,1931.1,B19,B18,0.46,0.06,0.35,0.03,2
Home,RECOVERY,INTERCEPTION,1,19313,1931.3,19313,1931.3,A04,,0.33,0.05,,,2
Home,BALL OUT,BALL OUT,1,19313,1931.3,19326,1932.6,A04,,0.33,0.05,0.28,-0.03,2
Away,BALL LOST,INTERCEPTION,1,19314,1931.4,19315,1931.5,B18,,0.33,0.03,0.32,0.02,2
Away,SET PIECE,THROW IN,1,19362,1936.2,19362,1936.2,B18,,,,,,2
Away,PASS,PASS,1,19362,1936.2,19376,1937.6,B18,B19,0.24,0.0,0.34,0.05,2
Away,PASS,PASS,1,19392,1939.2,19408,1940.8,B19,B21,0.35,0.13,0.17,0.25,2
Away,BALL LOST,INTERCEPTION,1,19422,1942.2,19422,1942.2,B21,,0.13,0.23,0.2,0.18,2
Home,RECOVERY,INTERCEPTION,1,19424,1942.4,19424,1942.4,A08,,0.18,0.16,,,2
Home,PASS,PASS,1,19431,1943.1,19437,1943.7,A08,A12,0.19,0.18,0.2,0.29,2
Home,PASS,PASS,1,19446,1944.6,19454,1945.4,A12,A06,0.21,0.3,0.24,0.45,2
Home,CHALLENGE,GROUND-WON,1,19459,1945.9,19459,1945.9,A06,,0.25,0.46,,,2
Home,PASS,PASS,1,19469,1946.9,19482,1948.2,A06,A12,0.26,0.46,0.35,0.44,2
Away,CHALLENGE,GROUND-LOST,1,19489,1948.9,19489,1948.9,B19,,0.35,0.49,,,2
Home,CHALLENGE,GROUND-WON,1,19492,1949.2,19492,1949.2,A12,,0.37,0.52,,,2
Home,PASS,PASS,1,19507,1950.7,19523,1952.3,A12,A07,0.39,0.65,0.47,0.86,2
Home,BALL LOST,INTERCEPTION,1,19575,1957.5,19592,1959.2,A07,,0.77,0.74,0.93,0.84,2
Home,CHALLENGE,TACKLE-FAULT-LOST,1,19592,1959.2,19592,1959.2,A05,,0.91,0.86,,,2
Away,CHALLENGE,TACKLE-FAULT-WON,1,19593,1959.3,19593,1959.3,B22,,0.93,0.85,,,2
Home,CARD,YELLOW,1,19690,1969.0,19690,1969.0,A05,,,,,,2
Away,SET PIECE,FREE KICK,1,20198,2019.8,20198,2019.8,B25,,,,,,2
Away,BALL OUT,BALL OUT,1,20198,2019.8,20262,2026.2,B25,,0.98,0.91,0.31,1.02,2
Away,CHALLENGE,GROUND,1,20247,2024.7,20247,2024.7,B24,,0.39,0.93,,,2
Home,CHALLENGE,GROUND,1,20247,2024.7,20247,2024.7,A07,,0.39,0.95,,,2
Home,SET PIECE,THROW IN,1,20433,2043.3,20433,2043.3,A07,,,,,,2
Home,PASS,PASS,1,20433,2043.3,20447,2044.7,A07,A09,0.41,1.01,0.5,0.86,2
Home,CHALLENGE,GROUND-WON,1,20456,2045.6,20456,2045.6,A09,,0.5,0.82,,,2
Away,CHALLENGE,GROUND-LOST,1,20467,2046.7,20467,2046.7,B20,,0.51,0.76,,,2
Home,CHALLENGE,TACKLE-LOST,1,20490,2049.0,20490,2049.0,A09,,0.56,0.88,,,2
Home,BALL LOST,THEFT,1,20490,2049.0,20490,2049.0,A09,,0.56,0.88,,,2
Away,CHALLENGE,TACKLE-WON,1,20490,2049.0,20490,2049.0,B20,,0.57,0.87,,,2
Away,RECOVERY,THEFT,1,20490,2049.0,20490,2049.0,B20,,0.57,0.87,,,2
Away,PASS,PASS,1,20490,2049.0,20491,2049.1,B20,B19,0.57,0.87,0.55,0.89,2
Away,BALL OUT,BALL OUT,1,20491,2049.1,20506,2050.6,B19,,0.55,0.89,0.6,1.01,2
Home,SET PIECE,THROW IN,1,20585,2058.5,20585,2058.5,A07,,,,,,2
Home,PASS,PASS,1,20585,2058.5,20590,2059.0,A07,A12,0.54,1.01,0.51,0.91,2
Home,PASS,PASS,1,20590,2059.0,20600,2060.0,A12,A07,0.51,0.91,0.53,1.0,2
Home,PASS,PASS,1,20606,2060.6,20611,2061.1,A07,A12,0.53,1.0,0.48,0.96,2
Home,PASS,PASS,1,20618,2061.8,20633,2063.3,A12,A02,0.48,0.97,0.33,0.95,2
Home,PASS,PASS,1,20652,2065.2,20669,2066.9,A02,A03,0.31,0.86,0.24,0.51,2
Home,BALL LOST,INTERCEPTION,1,20669,2066.9,20692,2069.2,A03,,0.24,0.51,0.35,0.26,2
Away,RECOVERY,INTERCEPTION,1,20693,2069.3,20693,2069.3,B19,,0.39,0.31,,,2
Home,CHALLENGE,TACKLE-WON,1,20702,2070.2,20702,2070.2,A06,,0.36,0.31,,,2
Home,RECOVERY,THEFT,1,20702,2070.2,20702,2070.2,A06,,0.36,0.31,,,2
Away,CHALLENGE,TACKLE-LOST,1,20703,2070.3,20703,2070.3,B19,,0.37,0.31,,,2
Away,BALL LOST,THEFT,1,20703,2070.3,20703,2070.3,B19,,0.37,0.31,,,2
Home,PASS,PASS,1,20742,2074.2,20748,2074.8,A06,A12,0.42,0.57,0.42,0.73,2
Home,PASS,PASS,1,20763,2076.3,20783,2078.3,A12,A07,0.45,0.81,0.59,0.98,2
Home,PASS,PASS,1,20792,2079.2,20801,2080.1,A07,A12,0.61,0.97,0.55,0.86,2
Home,PASS,PASS,1,20811,2081.1,20820,2082.0,A12,A06,0.57,0.84,0.58,0.69,2
Home,PASS,PASS,1,20820,2082.0,20829,2082.9,A06,A12,0.58,0.69,0.59,0.8,2
Home,PASS,PASS,1,20836,2083.6,20868,2086.8,A12,A04,0.59,0.79,0.59,0.12,2
Home,PASS,PASS,1,20918,2091.8,20928,2092.8,A04,A06,0.71,0.15,0.65,0.23,2
Away,CHALLENGE,GROUND-FAULT-LOST,1,20927,2092.7,20927,2092.7,B24,,0.67,0.24,,,2
Home,CHALLENGE,GROUND-FAULT-WON,1,20928,2092.8,20928,2092.8,A06,,0.65,0.23,,,2
Home,FAULT RECEIVED,FAULT RECEIVED,1,20936,2093.6,20936,2093.6,A06,,0.64,0.24,,,2
Home,SET PIECE,FREE KICK,1,21308,2130.8,21308,2130.8,A06,,,,,,2
Home,PASS,PASS,1,21308,2130.8,21321,2132.1,A06,A04,0.62,0.27,0.67,0.16,2
Home,PASS,PASS,1,21329,2132.9,21339,2133.9,A04,A08,0.7,0.18,0.8,0.03,2
Home,PASS,PASS,1,21385,2138.5,21393,2139.3,A08,A12,0.81,0.32,0.71,0.51,2
Home,PASS,PASS,1,21401,2140.1,21410,2141.0,A12,A10,0.72,0.55,0.75,0.68,2
Home,PASS,THROUGH BALL-DEEP BALL,1,21421,2142.1,21442,2144.2,A10,A07,0.78,0.7,0.97,0.77,2
Home,PASS,CROSS,1,21442,2144.2,21454,2145.4,A07,A08,0.97,0.77,0.95,0.5,2
Away,CHALLENGE,AERIAL-LOST,1,21454,2145.4,21454,2145.4,B18,,0.95,0.51,,,2
Home,PASS,HEAD,1,21454,2145.4,21471,2147.1,A08,A06,0.95,0.5,0.85,0.39,2
Home,PASS,PASS,1,21471,2147.1,21478,2147.8,A06,A08,0.85,0.39,0.94,0.52,2
Home,CHALLENGE,AERIAL-WON,1,21478,2147.8,21478,2147.8,A08,,0.94,0.52,,,2
Home,SHOT,HEAD-ON TARGET-SAVED,1,21478,2147.8,21483,2148.3,A08,,0.94,0.52,1.0,0.54,2
Away,RECOVERY,SAVED,1,21484,2148.4,21484,2148.4,B17,,0.99,0.55,,,2
Away,PASS,PASS,1,21484,2148.4,21490,2149.0,B17,B18,0.99,0.55,0.94,0.58,2
Away,BALL LOST,BALL LOST,1,21490,2149.0,21510,2151.0,B18,,0.94,0.58,0.88,0.73,2
Home,RECOVERY,RECOVERY,1,21510,2151.0,21510,2151.0,A05,,0.86,0.72,,,2
Home,SHOT,BLOCKED,1,21510,2151.0,21510,2151.0,A05,,0.86,0.72,0.89,0.73,2
Away,RECOVERY,BLOCKED,1,21511,2151.1,21511,2151.1,B22,,0.89,0.7,,,2
Away,BALL OUT,BALL OUT,1,21511,2151.1,21529,2152.9,B22,,0.89,0.7,0.77,1.03,2
Home,SET PIECE,THROW IN,1,21716,2171.6,21716,2171.6,A07,,,,,,2
Home,PASS,PASS,1,21716,2171.6,21719,2171.9,A07,A05,0.77,1.01,0.8,0.91,2
Home,PASS,PASS,1,21719,2171.9,21729,2172.9,A05,A07,0.8,0.91,0.76,1.0,2
Home,CHALLENGE,GROUND-LOST,1,21750,2175.0,21750,2175.0,A07,,0.71,0.93,,,2
Home,BALL LOST,THEFT,1,21750,2175.0,21750,2175.0,A07,,0.71,0.93,,,2
Away,CHALLENGE,TACKLE-WON,1,21753,2175.3,21753,2175.3,B21,,0.69,0.92,,,2
Away,RECOVERY,THEFT,1,21753,2175.3,21753,2175.3,B21,,0.69,0.92,,,2
Away,PASS,PASS,1,21753,2175.3,21765,2176.5,B21,B19,0.69,0.92,0.68,0.75,2
Away,PASS,PASS,1,21791,2179.1,21803,2180.3,B19,B23,0.64,0.69,0.52,0.55,2
Home,CHALLENGE,GROUND-LOST,1,21802,2180.2,21802,2180.2,A03,,0.51,0.56,,,2
Away,CHALLENGE,GROUND-WON,1,21803,2180.3,21803,2180.3,B23,,0.52,0.55,,,2
Home,CHALLENGE,GROUND-LOST,1,21817,2181.7,21817,2181.7,A08,,0.53,0.41,,,2
Away,CHALLENGE,GROUND-WON,1,21819,2181.9,21819,2181.9,B23,,0.53,0.43,,,2
Away,CHALLENGE,TACKLE-LOST,1,21842,2184.2,21842,2184.2,B23,,0.54,0.34,,,2
Away,BALL LOST,THEFT,1,21842,2184.2,21842,2184.2,B23,,0.54,0.34,,,2
Home,CHALLENGE,TACKLE-WON,1,21842,2184.2,21842,2184.2,A08,,0.53,0.35,,,2
Home,RECOVERY,THEFT,1,21842,2184.2,21842,2184.2,A08,,0.53,0.35,,,2
Away,CHALLENGE,TACKLE-ADVANTAGE-LOST,1,21858,2185.8,21858,2185.8,B15,,0.59,0.26,,,2
Home,CHALLENGE,TACKLE-ADVANTAGE-WON,1,21859,2185.9,21859,2185.9,A08,,0.57,0.26,,,2
Home,PASS,PASS,1,21859,2185.9,21888,2188.8,A08,A10,0.57,0.26,0.76,0.19,2
Home,PASS,PASS,1,21936,2193.6,21947,2194.7,A10,A08,0.87,0.03,0.77,0.1,2
Home,PASS,PASS,1,21960,2196.0,21968,2196.8,A08,A04,0.78,0.09,0.7,0.08,2
Home,PASS,PASS,1,21974,2197.4,21982,2198.2,A04,A06,0.7,0.09,0.68,0.21,2
Home,PASS,PASS,1,21998,2199.8,22032,2203.2,A06,A02,0.66,0.25,0.59,0.8,2
Home,PASS,PASS,1,22032,2203.2,22044,2204.4,A02,A07,0.59,0.8,0.71,0.95,2
Home,BALL LOST,INTERCEPTION,1,22060,2206.0,22075,2207.5,A07,,0.75,0.95,0.93,0.55,2
Away,CHALLENGE,AERIAL-WON,1,22075,2207.5,22075,2207.5,B16,,0.93,0.55,,,2
Away,RECOVERY,INTERCEPTION,1,22075,2207.5,22075,2207.5,B16,,0.93,0.55,,,2
Away,PASS,PASS,1,22075,2207.5,22104,2210.4,B16,B22,0.93,0.55,0.82,0.94,2
Away,PASS,PASS,1,22133,2213.3,22142,2214.2,B22,B17,0.8,0.95,0.9,0.9,2
Away,BALL LOST,BALL LOST,1,22142,2214.2,22172,2217.2,B17,,0.9,0.9,0.66,0.87,2
Home,RECOVERY,RECOVERY,1,22173,2217.3,22173,2217.3,A12,,0.64,0.87,,,2
Home,PASS,PASS,1,22210,2221.0,22230,2223.0,A12,A03,0.65,0.88,0.43,0.62,2
Home,PASS,PASS,1,22245,2224.5,22262,2226.2,A03,A02,0.41,0.6,0.42,0.87,2
Home,PASS,PASS,1,22268,2226.8,22278,2227.8,A02,A07,0.42,0.89,0.49,0.99,2
Home,PASS,PASS,1,22298,2229.8,22301,2230.1,A07,A05,0.55,0.99,0.6,0.89,2
Home,PASS,PASS,1,22320,2232.0,22329,2232.9,A05,A12,0.6,0.92,0.59,0.8,2
Away,CHALLENGE,TACKLE-FAULT-LOST,1,22342,2234.2,22342,2234.2,B17,,0.68,0.8,,,2
Home,CHALLENGE,TACKLE-FAULT-WON,1,22342,2234.2,22342,2234.2,A12,,0.66,0.78,,,2
Home,FAULT RECEIVED,FAULT RECEIVED,1,22344,2234.4,22344,2234.4,A12,,0.66,0.78,,,2
Home,SET PIECE,FREE KICK,1,22570,2257.0,22570,2257.0,A06,,,,,,2
Home,PASS,PASS,1,22570,2257.0,22586,2258.6,A06,A10,0.63,0.78,0.69,0.4,2
Home,PASS,PASS,1,22598,2259.8,22629,2262.9,A10,A08,0.69,0.4,0.94,0.04,2
Home,PASS,PASS,1,22660,2266.0,22672,2267.2,A08,A10,0.86,0.06,0.73,0.12,2
Home,PASS,PASS,1,22694,2269.4,22703,2270.3,A10,A08,0.75,0.19,0.81,0.3,2
Home,PASS,PASS,1,22703,2270.3,22716,2271.6,A08,A10,0.81,0.3,0.87,0.24,2
Home,CHALLENGE,GROUND-LOST,1,22722,2272.2,22722,2272.2,A10,,0.92,0.24,,,2
Home,BALL LOST,INTERCEPTION,1,22722,2272.2,22722,2272.2,A10,,0.92,0.24,,,2
Away,CHALLENGE,GROUND-WON,1,22724,2272.4,22724,2272.4,B15,,0.93,0.26,,,2
Away,RECOVERY,INTERCEPTION,1,22724,2272.4,22724,2272.4,B15,,0.93,0.26,,,2
Away,BALL OUT,BALL OUT,1,22724,2272.4,22735,2273.5,B15,,0.93,0.26,1.01,0.23,2
Home,SET PIECE,CORNER KICK,1,23004,2300.4,23004,2300.4,A06,,,,,,2
Home,PASS,PASS,1,23004,2300.4,23028,2302.8,A06,A03,1.01,0.01,0.96,0.62,2
Home,CHALLENGE,AERIAL-WON,1,23028,2302.8,23028,2302.8,A03,,0.96,0.62,,,2
Home,BALL LOST,INTERCEPTION,1,23028,2302.8,23042,2304.2,A03,,0.96,0.62,0.98,0.56,2
Away,CHALLENGE,AERIAL-LOST,1,23029,2302.9,23029,2302.9,B17,,0.96,0.6,,,2
Away,RECOVERY,INTERCEPTION,1,23043,2304.3,23043,2304.3,B25,,0.99,0.55,,,2
Away,PASS,PASS,1,23043,2304.3,23050,2305.0,B25,B16,0.99,0.55,0.95,0.69,2
Away,BALL LOST,BALL LOST,1,23050,2305.0,23068,2306.8,B16,,0.95,0.69,0.81,0.74,2
Home,RECOVERY,RECOVERY,1,23068,2306.8,23068,2306.8,A07,,0.81,0.73,,,2
Home,SHOT,OFF TARGET-OUT,1,23068,2306.8,23096,2309.6,A07,,0.81,0.73,1.02,0.31,2
Away,RECOVERY,RECOVERY,1,23622,2362.2,23622,2362.2,B25,,0.96,0.47,,,2
Away,BALL LOST,INTERCEPTION,1,23622,2362.2,23658,2365.8,B25,,0.96,0.47,0.45,0.1,2
Home,CHALLENGE,AERIAL-WON,1,23657,2365.7,23657,2365.7,A08,,0.45,0.13,,,2
Home,RECOVERY,INTERCEPTION,1,23657,2365.7,23657,2365.7,A08,,0.45,0.13,,,2
Home,PASS,HEAD,1,23657,2365.7,23669,2366.9,A08,A12,0.45,0.13,0.4,0.24,2
Away,CHALLENGE,AERIAL-LOST,1,23658,2365.8,23658,2365.8,B18,,0.43,0.11,,,2
Home,CHALLENGE,GROUND-WON,1,23693,2369.3,23693,2369.3,A12,,0.43,0.19,,,2
Home,PASS,PASS,1,23693,2369.3,23707,2370.7,A12,A08,0.43,0.19,0.5,0.02,2
Home,PASS,PASS,1,23707,2370.7,23724,2372.4,A08,A04,0.5,0.02,0.34,0.03,2
Home,PASS,PASS,1,23732,2373.2,23757,2375.7,A04,A03,0.34,0.03,0.11,0.23,2
Home,PASS,PASS,1,23757,2375.7,23771,2377.1,A03,A11,0.11,0.23,0.04,0.47,2
Home,PASS,PASS,1,23786,2378.6,23805,2380.5,A11,A02,0.06,0.55,0.12,0.82,2
Home,PASS,PASS,1,23805,2380.5,23818,2381.8,A02,A05,0.12,0.82,0.34,0.81,2
Home,PASS,PASS,1,23834,2383.4,23843,2384.3,A05,A06,0.34,0.73,0.28,0.66,2
Home,PASS,PASS,1,23856,2385.6,23871,2387.1,A06,A03,0.28,0.62,0.25,0.37,2
Home,PASS,PASS,1,23882,2388.2,23892,2389.2,A03,A04,0.27,0.31,0.32,0.13,2
Home,PASS,PASS,1,23910,2391.0,23918,2391.8,A04,A12,0.35,0.1,0.4,0.23,2
Home,PASS,PASS,1,23929,2392.9,23938,2393.8,A12,A06,0.41,0.25,0.39,0.36,2
Home,PASS,PASS,1,23945,2394.5,23953,2395.3,A06,A12,0.4,0.36,0.45,0.24,2
Home,PASS,PASS,1,23953,2395.3,23961,2396.1,A12,A10,0.45,0.24,0.54,0.27,2
Home,PASS,PASS,1,23970,2397.0,23970,2397.0,A10,A12,0.55,0.26,0.47,0.25,2
Home,PASS,PASS,1,23970,2397.0,23982,2398.2,A12,A04,0.47,0.25,0.55,0.06,2
Home,PASS,PASS,1,24000,2400.0,24030,2403.0,A04,A08,0.58,0.07,0.89,0.04,2
Home,BALL OUT,CROSS,1,24033,2403.3,24070,2407.0,A08,,0.9,0.03,1.06,0.51,2
Away,RECOVERY,RECOVERY,1,24317,2431.7,24317,2431.7,B25,,0.96,0.49,,,2
Away,PASS,GOAL KICK,1,24317,2431.7,24353,2435.3,B25,B18,0.96,0.49,0.44,0.0,2
Away,PASS,HEAD,1,24353,2435.3,24367,2436.7,B18,B17,0.44,0.0,0.54,0.1,2
Away,PASS,PASS,1,24367,2436.7,24382,2438.2,B17,B20,0.54,0.1,0.52,0.27,2
Away,PASS,PASS,1,24389,2438.9,24398,2439.8,B20,B21,0.52,0.28,0.5,0.48,2
Away,PASS,PASS,1,24408,2440.8,24428,2442.8,B21,B22,0.49,0.53,0.45,0.9,2
Away,BALL LOST,INTERCEPTION,1,24440,2444.0,24452,2445.2,B22,,0.42,0.92,0.2,0.9,2
Home,RECOVERY,INTERCEPTION,1,24453,2445.3,24453,2445.3,A07,,0.21,0.89,,,2
Home,PASS,PASS,1,24472,2447.2,24485,2448.5,A07,A06,0.19,0.97,0.26,0.84,2
Home,PASS,PASS,1,24518,2451.8,24530,2453.0,A06,A07,0.34,0.82,0.42,0.97,2
Home,PASS,PASS,1,24568,2456.8,24596,2459.6,A07,A08,0.61,0.78,0.71,0.1,2
Home,CHALLENGE,GROUND-FAULT-WON,1,24607,2460.7,24607,2460.7,A08,,0.72,0.05,,,2
Away,CHALLENGE,GROUND-FAULT-LOST,1,24610,2461.0,24610,2461.0,B17,,0.72,0.09,,,2
Home,FAULT RECEIVED,FAULT RECEIVED,1,24612,2461.2,24612,2461.2,A08,,0.73,0.05,,,2
Home,SET PIECE,FREE KICK,1,25073,2507.3,25073,2507.3,A06,,,,,,2
Home,BALL LOST,INTERCEPTION,1,25073,2507.3,25085,2508.5,A06,,0.73,0.09,0.86,0.5,2
Away,RECOVERY,INTERCEPTION,1,25085,2508.5,25085,2508.5,B19,,0.86,0.49,,,2
Away,BALL LOST,BALL LOST,1,25085,2508.5,25102,2510.2,B19,,0.86,0.49,0.7,0.44,2
Home,RECOVERY,RECOVERY,1,25102,2510.2,25102,2510.2,A10,,0.69,0.45,,,2
Home,SHOT,OFF TARGET-OUT,1,25117,2511.7,25139,2513.9,A10,,0.71,0.52,1.02,0.27,2
Away,RECOVERY,RECOVERY,1,25296,2529.6,25296,2529.6,B25,,0.95,0.45,,,2
Away,PASS,GOAL KICK,1,25296,2529.6,25315,2531.5,B25,B17,0.95,0.45,0.75,0.05,2
Away,PASS,PASS,1,25334,2533.4,25353,2535.3,B17,B18,0.74,0.06,0.51,0.48,2
Away,CHALLENGE,GROUND-WON,1,25363,2536.3,25363,2536.3,B18,,0.51,0.47,,,2
Home,CHALLENGE,GROUND-ADVANTAGE-LOST,1,25372,2537.2,25372,2537.2,A05,,0.52,0.43,,,2
Away,CHALLENGE,GROUND-FAULT-WON,1,25388,2538.8,25388,2538.8,B18,,0.53,0.35,,,2
Away,FAULT RECEIVED,FAULT RECEIVED,1,25391,2539.1,25391,2539.1,B18,,0.54,0.33,,,2
Home,RECOVERY,RECOVERY,1,25412,2541.2,25412,2541.2,A08,,0.61,0.28,,,2
Home,BALL LOST,FORCED,1,25417,2541.7,25417,2541.7,A08,,0.64,0.31,,,2
Away,SET PIECE,FREE KICK,1,25488,2548.8,25488,2548.8,B20,,,,,,2
Away,PASS,PASS,1,25488,2548.8,25509,2550.9,B20,B19,0.57,0.35,0.42,0.14,2
Away,PASS,PASS,1,25546,2554.6,25559,2555.9,B19,B17,0.24,0.17,0.13,0.05,2
Away,CHALLENGE,TACKLE-LOST,1,25573,2557.3,25573,2557.3,B17,,0.14,0.12,,,2
Away,BALL LOST,THEFT,1,25573,2557.3,25573,2557.3,B17,,0.14,0.12,,,2
